Subject,Age,FirstLanguage,Handedness,OtherLang,Sex,Block,CONDITION,COMPREHEND,Comprehension.ACC,Comprehension.RT,CRITICAL,Type,ITEM,NEAR,FAR,SAME,Sent.RT,SoundOut1.ACC,SoundOut1.RT,,,,,,,FARSOUND,,MASTER,MASTER.Cycle,MASTER.Sample,,NEARSOUND,NORESP,PFILL,Procedure,RESPONSE,Running,,SENT,Sent.ACC,Sent.CRESP,Sent.DurationError,Sent.OnsetDelay,Sent.OnsetTime,Sent.RESP,,Sent.RTTime,SFILL,SOUNDFILE,,SoundOut1.CRESP,SoundOut1.RESP,,SoundOut1.RTTime,SoundOut1.Tag
28,29,Samoan,right,english,female,45,FAR/LOUD,Are you in nature?,1,1244,24,CRITICAL,24,"As you walk through the forest, branches crack under your feet.","Somewhere off in the forest, branches are cracking under someone's feet.",DIFF,3324,1,1686,,,,,,,CRITICALS/FAR/CRITICAL_24_FAR.wav,,3,1,45,,CRITICALS/NEAR/CRITICAL_24_NEAR.wav,,,MAIN,j,MASTER,,"Somewhere off in the forest, branches are cracking under someone's feet.",0,,-999999,6,1946308,{SPACE},,1949632,,CRITICALS/NEAR/CRITICAL_24_NEAR.wav,,j,j,,1951540,
28,29,Samoan,right,english,female,46,,Is the screaming kid close to you?,1,2087,,FILLER,NO22,,,,3184,1,926,,,,,,,,,5,1,46,,,22,NORSP/NORSP_22.wav,MAIN,k,MASTER,,From the other end of the hall you hear a kid scream.,0,,-999999,7,1953306,{SPACE},,1956490,From the other end of the hall you hear a kid scream.,NORSP/NORSP_22.wav,,k,k,,1957630,
28,29,Samoan,right,english,female,47,,,1,0,,FILLER,NO13,,,,2879,1,802,,,,,,,,,5,1,47,,,13,NORSP/NORSP_13.wav,MAIN,k,MASTER,,The sound of the airconditioner only is annoying when it's close to you.,0,,-999999,7,1960236,{SPACE},,1963115,The sound of the airconditioner only is annoying when it's close to you.,NORSP/NORSP_13.wav,,k,k,,1964143,
28,29,Samoan,right,english,female,48,NEAR/QUIET,Are you touching the cow?,1,2052,7,CRITICAL,7,"While you're milking the cow, it starts mooing.","Across the field, the cow starts mooing.",DIFF,2685,1,515,,,,,,,CRITICALS/FAR/CRITICAL_07_FAR.wav,,2,1,48,,CRITICALS/NEAR/CRITICAL_07_NEAR.wav,,,MAIN,j,MASTER,,"While you're milking the cow, it starts mooing.",0,,-999999,6,1964687,{SPACE},,1967372,,CRITICALS/FAR/CRITICAL_07_FAR.wav,,j,j,,1968108,
29,20,English,right,French,female,1,,,1,0,,FILLER,NO14,,,,2789,1,1577,,,,,,,,,5,1,1,,,14,NORSP/NORSP_14.wav,MAIN,k,MASTER,,"When you put your headphones on, you realize that the song is far too loud.",0,,-999999,3,1992310,{SPACE},,1995099,"When you put your headphones on, you realize that the song is far too loud.",NORSP/NORSP_14.wav,,k,k,,1996952,
29,20,English,right,French,female,2,FAR/QUIET,,1,0,22,CRITICAL,22,You stand next to the waterfall as the water cascades down.,"You stand across the valley from the waterfall, as the water cascades down.",SAME,5657,1,1085,,,,,,,CRITICALS/FAR/CRITICAL_22_FAR.wav,,4,1,2,,CRITICALS/NEAR/CRITICAL_22_NEAR.wav,,,MAIN,j,MASTER,,"You stand across the valley from the waterfall, as the water cascades down.",0,,-999999,6,1997494,{SPACE},,2003151,,CRITICALS/FAR/CRITICAL_22_FAR.wav,,j,j,,2004523,
29,20,English,right,French,female,3,FAR/QUIET,,1,0,20,CRITICAL,20,"As you hold the frog in your hands, it starts to croak.","At the other end of the pond, a frog starts to croak.",SAME,2344,1,850,,,,,,,CRITICALS/FAR/CRITICAL_20_FAR.wav,,4,1,3,,CRITICALS/NEAR/CRITICAL_20_NEAR.wav,,,MAIN,j,MASTER,,"At the other end of the pond, a frog starts to croak.",0,,-999999,6,2005064,{SPACE},,2007408,,CRITICALS/FAR/CRITICAL_20_FAR.wav,,j,j,,2008487,
29,20,English,right,French,female,4,FAR/LOUD,,1,0,16,CRITICAL,16,You are standing next to a construction worker using a jackhammer.,"Somewhere far away from you, a construction worker is using a jackhammer.",DIFF,2821,1,980,,,,,,,CRITICALS/FAR/CRITICAL_16_FAR.wav,,3,1,4,,CRITICALS/NEAR/CRITICAL_16_NEAR.wav,,,MAIN,j,MASTER,,"Somewhere far away from you, a construction worker is using a jackhammer.",0,,-999999,7,2009023,{SPACE},,2011844,,CRITICALS/NEAR/CRITICAL_16_NEAR.wav,,j,j,,2013121,
29,20,English,right,French,female,5,NEAR/QUIET,Are you woken up by the blender?,0,3709,3,CRITICAL,3,"In the kitchen, you're using the blender to make a smoothie.",You're woken up by your mum downstairs using the blender.,DIFF,1825,1,1259,,,,,,,CRITICALS/FAR/CRITICAL_03_FAR.wav,,2,1,5,,CRITICALS/NEAR/CRITICAL_03_NEAR.wav,,,MAIN,j,MASTER,,"In the kitchen, you're using the blender to make a smoothie.",0,,-999999,7,2013661,{SPACE},,2015486,,CRITICALS/FAR/CRITICAL_03_FAR.wav,,j,j,,2016972,
29,20,English,right,French,female,6,,Are you in the mountains?,1,2531,,FILLER,NO16,,,,3007,1,2027,,,,,,,,,5,1,6,,,16,NORSP/NORSP_16.wav,MAIN,k,MASTER,,You are hiking along the ridge - enjoying the sound of silence.,0,,-999999,6,2021204,{SPACE},,2024211,You are hiking along the ridge - enjoying the sound of silence.,NORSP/NORSP_16.wav,,k,k,,2026483,
29,20,English,right,French,female,7,NEAR/LOUD,,1,0,14,CRITICAL,14,The Harley Davidson right in front of you is rumbling.,"Blocks away, a Harley Davidson is rumbling.",SAME,2901,1,1306,,,,,,,CRITICALS/FAR/CRITICAL_14_FAR.wav,,1,1,7,,CRITICALS/NEAR/CRITICAL_14_NEAR.wav,,,MAIN,j,MASTER,,The Harley Davidson right in front of you is rumbling.,0,,-999999,6,2029534,{SPACE},,2032435,,CRITICALS/NEAR/CRITICAL_14_NEAR.wav,,j,j,,2033985,
29,20,English,right,French,female,8,,,1,0,,FILLER,NO03,,,,2161,1,1429,,,,,,,,,5,1,8,,,3,NORSP/NORSP_03.wav,MAIN,k,MASTER,,"While riding a bus, you suddenly hear another passenger shout ""Help!""",0,,-999999,7,2034532,{SPACE},,2036693,"While riding a bus, you suddenly hear another passenger shout ""Help!""",NORSP/NORSP_03.wav,,k,k,,2038373,
29,20,English,right,French,female,9,FAR/LOUD,,1,0,13,CRITICAL,13,You are using a hammer to pound a nail into the wall.,A construction worker down the hall pounds a nail into the wall.,DIFF,2456,1,1002,,,,,,,CRITICALS/FAR/CRITICAL_13_FAR.wav,,3,1,9,,CRITICALS/NEAR/CRITICAL_13_NEAR.wav,,,MAIN,j,MASTER,,A construction worker down the hall pounds a nail into the wall.,0,,-999999,7,2038917,{SPACE},,2041373,,CRITICALS/NEAR/CRITICAL_13_NEAR.wav,,j,j,,2042611,
29,20,English,right,French,female,10,,,1,0,,FILLER,NO09,,,,2128,1,895,,,,,,,,,5,1,10,,,9,NORSP/NORSP_09.wav,MAIN,k,MASTER,,"At the other end of the room, your friend snaps his fingers three times.",0,,-999999,7,2043155,{SPACE},,2045283,"At the other end of the room, your friend snaps his fingers three times.",NORSP/NORSP_09.wav,,k,k,,2046409,
29,20,English,right,French,female,11,FAR/LOUD,,1,0,18,CRITICAL,18,"Right next to you, a machine gun is firing.","In the distance, a machine gun is firing.",DIFF,1508,1,753,,,,,,,CRITICALS/FAR/CRITICAL_18_FAR.wav,,3,1,11,,CRITICALS/NEAR/CRITICAL_18_NEAR.wav,,,MAIN,j,MASTER,,"In the distance, a machine gun is firing.",0,,-999999,6,2046953,{SPACE},,2048461,,CRITICALS/NEAR/CRITICAL_18_NEAR.wav,,j,j,,2049466,
29,20,English,right,French,female,12,NEAR/LOUD,,1,0,8,CRITICAL,8,You are standing right in the middle of the applauding audience.,"From outside, you know the concert is over because the audience is applauding.",SAME,2539,1,1072,,,,,,,CRITICALS/FAR/CRITICAL_08_FAR.wav,,1,1,12,,CRITICALS/NEAR/CRITICAL_08_NEAR.wav,,,MAIN,j,MASTER,,You are standing right in the middle of the applauding audience.,0,,-999999,6,2050005,{SPACE},,2052544,,CRITICALS/NEAR/CRITICAL_08_NEAR.wav,,j,j,,2053863,
29,20,English,right,French,female,13,FAR/QUIET,Are you in nature?,1,1541,24,CRITICAL,24,"As you walk through the forest, branches crack under your feet.","Somewhere off in the forest, branches are cracking under someone's feet.",SAME,2288,1,1692,,,,,,,CRITICALS/FAR/CRITICAL_24_FAR.wav,,4,1,13,,CRITICALS/NEAR/CRITICAL_24_NEAR.wav,,,MAIN,j,MASTER,,"Somewhere off in the forest, branches are cracking under someone's feet.",0,,-999999,6,2054403,{SPACE},,2056691,,CRITICALS/FAR/CRITICAL_24_FAR.wav,,j,j,,2058614,
29,20,English,right,French,female,14,,,1,0,,FILLER,NO01,,,,2360,1,824,,,,,,,,,5,1,14,,,1,NORSP/NORSP_01.wav,MAIN,k,MASTER,,Right at your feet a fire cracker explodes.,0,,-999999,6,2060667,{SPACE},,2063027,Right at your feet a fire cracker explodes.,NORSP/NORSP_01.wav,,k,k,,2064090,
29,20,English,right,French,female,15,,Were you about to arrive?,1,3802,,FILLER,NO18,,,,2180,1,988,,,,,,,,,5,1,15,,,18,NORSP/NORSP_18.wav,MAIN,k,MASTER,,You were just about to leave when you hear a friend call your name.,0,,-999999,7,2064626,{SPACE},,2066806,You were just about to leave when you hear a friend call your name.,NORSP/NORSP_18.wav,,k,k,,2068039,
29,20,English,right,French,female,16,NEAR/LOUD,,1,0,1,CRITICAL,1,"Right next to you, someone fires a handgun.",Someone fires a handgun in the distance.,SAME,1236,1,526,,,,,,,CRITICALS/FAR/CRITICAL_01_FAR.wav,,1,1,16,,CRITICALS/NEAR/CRITICAL_01_NEAR.wav,,,MAIN,j,MASTER,,"Right next to you, someone fires a handgun.",0,,-999999,6,2072369,{SPACE},,2073605,,CRITICALS/NEAR/CRITICAL_01_NEAR.wav,,j,j,,2074361,
29,20,English,right,French,female,17,,,1,0,,FILLER,NO07,,,,2403,1,887,,,,,,,,,5,1,17,,,7,NORSP/NORSP_07.wav,MAIN,k,MASTER,,"While washing the dishes, you turn on the garbage disposal.",0,,-999999,6,2074901,{SPACE},,2077304,"While washing the dishes, you turn on the garbage disposal.",NORSP/NORSP_07.wav,,k,k,,2078427,
29,20,English,right,French,female,18,,,1,0,,FILLER,NO04,,,,2095,1,1225,,,,,,,,,5,1,18,,,4,NORSP/NORSP_04.wav,MAIN,k,MASTER,,"As you are touring the ranch, the cowboy guide next to you cracks his whip.",0,,-999999,6,2078966,{SPACE},,2081061,"As you are touring the ranch, the cowboy guide next to you cracks his whip.",NORSP/NORSP_04.wav,,k,k,,2082524,
29,20,English,right,French,female,19,NEAR/QUIET,Did you open a can of soda slowly?,1,2109,23,CRITICAL,23,You quickly open the can of soda.,"Across the bar, a man quickly opens a can of soda.",DIFF,1091,1,1003,,,,,,,CRITICALS/FAR/CRITICAL_23_FAR.wav,,2,1,19,,CRITICALS/NEAR/CRITICAL_23_NEAR.wav,,,MAIN,j,MASTER,,You quickly open the can of soda.,0,,-999999,6,2083071,{SPACE},,2084162,,CRITICALS/FAR/CRITICAL_23_FAR.wav,,j,j,,2085394,
29,20,English,right,French,female,20,,,1,0,,FILLER,NO02,,,,3566,1,1738,,,,,,,,,5,1,20,,,2,NORSP/NORSP_02.wav,MAIN,k,MASTER,,Your friend leaves the room and accidently slams the door right in your face.,0,,-999999,6,2088029,{SPACE},,2091595,Your friend leaves the room and accidently slams the door right in your face.,NORSP/NORSP_02.wav,,k,k,,2093566,
29,20,English,right,French,female,21,,,1,0,,FILLER,NO05,,,,2091,1,1175,,,,,,,,,5,1,21,,,5,NORSP/NORSP_05.wav,MAIN,k,MASTER,,"As you are petting the donkey, it goes ""hee-haw"".",0,,-999999,7,2094107,{SPACE},,2096198,"As you are petting the donkey, it goes ""hee-haw"".",NORSP/NORSP_05.wav,,k,k,,2097614,
29,20,English,right,French,female,22,,Are you in a warehouse?,1,1647,,FILLER,NO24,,,,3032,1,677,,,,,,,,,5,1,22,,,24,NORSP/NORSP_24.wav,MAIN,k,MASTER,,"At the other end of the office, you notice a computer producing a loud beep.",0,,-999999,6,2098158,{SPACE},,2101190,"At the other end of the office, you notice a computer producing a loud beep.",NORSP/NORSP_24.wav,,k,k,,2102100,
29,20,English,right,French,female,23,,Is the screaming kid close to you?,1,2108,,FILLER,NO22,,,,3070,1,866,,,,,,,,,5,1,23,,,22,NORSP/NORSP_22.wav,MAIN,k,MASTER,,From the other end of the hall you hear a kid scream.,0,,-999999,6,2104262,{SPACE},,2107332,From the other end of the hall you hear a kid scream.,NORSP/NORSP_22.wav,,k,k,,2108434,
29,20,English,right,French,female,24,,Is the electric fan switched on?,0,2189,,FILLER,NO11,,,,3045,1,2526,,,,,,,,,5,1,24,,,11,NORSP/NORSP_11.wav,MAIN,k,MASTER,,"As you are studying, the hum of the fan lulls you to sleep.",0,,-999999,7,2111073,{SPACE},,2114118,"As you are studying, the hum of the fan lulls you to sleep.",NORSP/NORSP_11.wav,,k,k,,2116891,
29,20,English,right,French,female,25,FAR/QUIET,Are you touching the cow?,1,1589,7,CRITICAL,7,"While you're milking the cow, it starts mooing.","Across the field, the cow starts mooing.",SAME,2394,1,914,,,,,,,CRITICALS/FAR/CRITICAL_07_FAR.wav,,4,1,25,,CRITICALS/NEAR/CRITICAL_07_NEAR.wav,,,MAIN,j,MASTER,,"Across the field, the cow starts mooing.",0,,-999999,6,2119602,{SPACE},,2121996,,CRITICALS/FAR/CRITICAL_07_FAR.wav,,j,j,,2123155,
29,20,English,right,French,female,26,NEAR/QUIET,Are you holding a bottle in your hand?,1,1556,5,CRITICAL,5,You hold the champagne bottle in your hand and pop it open.,"At the opposite end of the restaurant, someone pops a champagne bottle up.",DIFF,3353,1,808,,,,,,,CRITICALS/FAR/CRITICAL_05_FAR.wav,,2,1,26,,CRITICALS/NEAR/CRITICAL_05_NEAR.wav,,,MAIN,j,MASTER,,You hold the champagne bottle in your hand and pop it open.,0,,-999999,7,2125267,{SPACE},,2128620,,CRITICALS/FAR/CRITICAL_05_FAR.wav,,j,j,,2129660,
29,20,English,right,French,female,27,FAR/LOUD,,1,0,15,CRITICAL,15,"While you're horseback-riding, your horse neighs.","At the other end of the field, a horse neighs.",DIFF,2072,1,1141,,,,,,,CRITICALS/FAR/CRITICAL_15_FAR.wav,,3,1,27,,CRITICALS/NEAR/CRITICAL_15_NEAR.wav,,,MAIN,j,MASTER,,"At the other end of the field, a horse neighs.",0,,-999999,7,2131731,{SPACE},,2133803,,CRITICALS/NEAR/CRITICAL_15_NEAR.wav,,j,j,,2135177,
29,20,English,right,French,female,28,,,1,0,,FILLER,NO12,,,,2708,1,696,,,,,,,,,5,1,28,,,12,NORSP/NORSP_12.wav,MAIN,k,MASTER,,You step inside the shower and listen to the water cascading over you.,0,,-999999,7,2135716,{SPACE},,2138424,You step inside the shower and listen to the water cascading over you.,NORSP/NORSP_12.wav,,k,k,,2139357,
29,20,English,right,French,female,29,,,1,0,,FILLER,NO08,,,,1626,1,1224,,,,,,,,,5,1,29,,,8,NORSP/NORSP_08.wav,MAIN,k,MASTER,,You are standing next to the loud coffee grinder as it turns on.,0,,-999999,6,2139900,{SPACE},,2141526,You are standing next to the loud coffee grinder as it turns on.,NORSP/NORSP_08.wav,,k,k,,2142977,
29,20,English,right,French,female,30,,Are you close to water?,0,1437,,FILLER,NO15,,,,1615,1,717,,,,,,,,,5,1,30,,,15,NORSP/NORSP_15.wav,MAIN,k,MASTER,,You are standing on the beach and listening to the sound of the ocean.,0,,-999999,6,2143512,{SPACE},,2145127,You are standing on the beach and listening to the sound of the ocean.,NORSP/NORSP_15.wav,,k,k,,2146095,
29,20,English,right,French,female,31,,,1,0,,FILLER,NO13,,,,3055,1,656,,,,,,,,,5,1,31,,,13,NORSP/NORSP_13.wav,MAIN,k,MASTER,,The sound of the airconditioner only is annoying when it's close to you.,0,,-999999,7,2148044,{SPACE},,2151099,The sound of the airconditioner only is annoying when it's close to you.,NORSP/NORSP_13.wav,,k,k,,2151992,
29,20,English,right,French,female,32,NEAR/LOUD,Is the dog growling?,1,1394,11,CRITICAL,11,"Right next to you, the dog is barking.","In your neighbor's yard, a dog is barking.",SAME,1280,1,927,,,,,,,CRITICALS/FAR/CRITICAL_11_FAR.wav,,1,1,32,,CRITICALS/NEAR/CRITICAL_11_NEAR.wav,,,MAIN,j,MASTER,,"Right next to you, the dog is barking.",0,,-999999,6,2152535,{SPACE},,2153815,,CRITICALS/NEAR/CRITICAL_11_NEAR.wav,,j,j,,2154995,
29,20,English,right,French,female,33,NEAR/LOUD,,1,0,12,CRITICAL,12,You are drilling a screw into the wall with the power drill.,The construction worker across the street is using a power drill.,SAME,2840,1,1331,,,,,,,CRITICALS/FAR/CRITICAL_12_FAR.wav,,1,1,33,,CRITICALS/NEAR/CRITICAL_12_NEAR.wav,,,MAIN,j,MASTER,,You are drilling a screw into the wall with the power drill.,0,,-999999,7,2156907,{SPACE},,2159747,,CRITICALS/NEAR/CRITICAL_12_NEAR.wav,,j,j,,2161316,
29,20,English,right,French,female,34,FAR/LOUD,,1,0,4,CRITICAL,4,"As you are petting the cat, it meows.",A cat somewhere in your neighbor's yard meows.,DIFF,1114,1,948,,,,,,,CRITICALS/FAR/CRITICAL_04_FAR.wav,,3,1,34,,CRITICALS/NEAR/CRITICAL_04_NEAR.wav,,,MAIN,j,MASTER,,A cat somewhere in your neighbor's yard meows.,0,,-999999,6,2161851,{SPACE},,2162965,,CRITICALS/NEAR/CRITICAL_04_NEAR.wav,,j,j,,2164145,
29,20,English,right,French,female,35,NEAR/QUIET,Is the toilet above you?,0,2291,21,CRITICAL,21,You stand in front of the toilet and flush it.,Someone upstairs flushes the toilet.,DIFF,1317,1,1854,,,,,,,CRITICALS/FAR/CRITICAL_21_FAR.wav,,2,1,35,,CRITICALS/NEAR/CRITICAL_21_NEAR.wav,,,MAIN,j,MASTER,,You stand in front of the toilet and flush it.,0,,-999999,7,2164690,{SPACE},,2166007,,CRITICALS/FAR/CRITICAL_21_FAR.wav,,j,j,,2168103,
29,20,English,right,French,female,36,,Is the sound of the drill quiet?,1,2915,,FILLER,NO23,,,,2535,1,1272,,,,,,,,,5,1,36,,,23,NORSP/NORSP_23.wav,MAIN,k,MASTER,,The sound of the dentist's drill is deafening.,0,,-999999,7,2170914,{SPACE},,2173449,The sound of the dentist's drill is deafening.,NORSP/NORSP_23.wav,,k,k,,2174958,
29,20,English,right,French,female,37,,,1,0,,FILLER,NO19,,,,2651,1,921,,,,,,,,,5,1,37,,,19,NORSP/NORSP_19.wav,MAIN,k,MASTER,,"While you are cooking, the pleasing sound of the frying food makes you hungry.",0,,-999999,7,2178391,{SPACE},,2181042,"While you are cooking, the pleasing sound of the frying food makes you hungry.",NORSP/NORSP_19.wav,,k,k,,2182204,
29,20,English,right,French,female,38,NEAR/LOUD,Did the clock strike a full hour?,0,2060,9,CRITICAL,9,The cuckoo-clock right above you strikes midnight.,"From the far end of the garden, you hear the cuckoo-clock strike 12.",SAME,2034,1,1837,,,,,,,CRITICALS/FAR/CRITICAL_09_FAR.wav,,1,1,38,,CRITICALS/NEAR/CRITICAL_09_NEAR.wav,,,MAIN,j,MASTER,,The cuckoo-clock right above you strikes midnight.,0,,-999999,7,2182749,{SPACE},,2184783,,CRITICALS/NEAR/CRITICAL_09_NEAR.wav,,j,j,,2186852,
29,20,English,right,French,female,39,FAR/QUIET,,1,0,6,CRITICAL,6,"While you're touring the bell tower, the church bells start to ring.","In the neighboring town, the church bells are ringing.",SAME,3609,1,569,,,,,,,CRITICALS/FAR/CRITICAL_06_FAR.wav,,4,1,39,,CRITICALS/NEAR/CRITICAL_06_NEAR.wav,,,MAIN,j,MASTER,,"In the neighboring town, the church bells are ringing.",0,,-999999,6,2189426,{SPACE},,2193035,,CRITICALS/FAR/CRITICAL_06_FAR.wav,,j,j,,2193833,
29,20,English,right,French,female,40,FAR/QUIET,,1,0,17,CRITICAL,17,"As you walk up to the door, someone knocks on it.",You're sitting upstairs when someone knocks at the front door.,SAME,1919,1,994,,,,,,,CRITICALS/FAR/CRITICAL_17_FAR.wav,,4,1,40,,CRITICALS/NEAR/CRITICAL_17_NEAR.wav,,,MAIN,j,MASTER,,You're sitting upstairs when someone knocks at the front door.,0,,-999999,7,2194371,{SPACE},,2196290,,CRITICALS/FAR/CRITICAL_17_FAR.wav,,j,j,,2197524,
29,20,English,right,French,female,41,FAR/LOUD,,1,0,10,CRITICAL,10,You step into the chicken coop and a rooster crows.,"Early in the morning, the rooster down the hill crows.",DIFF,1252,1,986,,,,,,,CRITICALS/FAR/CRITICAL_10_FAR.wav,,3,1,41,,CRITICALS/NEAR/CRITICAL_10_NEAR.wav,,,MAIN,j,MASTER,,"Early in the morning, the rooster down the hill crows.",0,,-999999,6,2198062,{SPACE},,2199314,,CRITICALS/NEAR/CRITICAL_10_NEAR.wav,,j,j,,2200514,
29,20,English,right,French,female,42,NEAR/QUIET,,1,0,19,CRITICAL,19,The sheep walks up to you and bleats.,The sheep wanders to the other side of the hill from you and bleats.,DIFF,1220,1,923,,,,,,,CRITICALS/FAR/CRITICAL_19_FAR.wav,,2,1,42,,CRITICALS/NEAR/CRITICAL_19_NEAR.wav,,,MAIN,j,MASTER,,The sheep walks up to you and bleats.,0,,-999999,6,2201061,{SPACE},,2202281,,CRITICALS/FAR/CRITICAL_19_FAR.wav,,j,j,,2203423,
29,20,English,right,French,female,43,,,1,0,,FILLER,NO10,,,,2880,1,1156,,,,,,,,,5,1,43,,,10,NORSP/NORSP_10.wav,MAIN,k,MASTER,,Your father uses the dishwasher in the kitchen.,0,,-999999,6,2203966,{SPACE},,2206846,Your father uses the dishwasher in the kitchen.,NORSP/NORSP_10.wav,,k,k,,2208241,
29,20,English,right,French,female,44,,,1,0,,FILLER,NO21,,,,1593,1,683,,,,,,,,,5,1,44,,,21,NORSP/NORSP_21.wav,MAIN,k,MASTER,,"Somewhere down the hill, you hear a bike bell ring.",0,,-999999,7,2208778,{SPACE},,2210371,"Somewhere down the hill, you hear a bike bell ring.",NORSP/NORSP_21.wav,,k,k,,2211300,
29,20,English,right,French,female,45,,,1,0,,FILLER,NO06,,,,2169,1,2665,,,,,,,,,5,1,45,,,6,NORSP/NORSP_06.wav,MAIN,k,MASTER,,You step inside the shower and listen to the water cascading over you.,0,,-999999,6,2211843,{SPACE},,2214012,You step inside the shower and listen to the water cascading over you.,NORSP/NORSP_06.wav,,k,k,,2216907,
29,20,English,right,French,female,46,,Is there a concert?,0,1619,,FILLER,NO17,,,,1566,1,1161,,,,,,,,,5,1,46,,,17,NORSP/NORSP_17.wav,MAIN,k,MASTER,,"Sitting in the auditorium, you are listening to the brass band play.",0,,-999999,6,2217454,{SPACE},,2219020,"Sitting in the auditorium, you are listening to the brass band play.",NORSP/NORSP_17.wav,,k,k,,2220414,
29,20,English,right,French,female,47,,,1,0,,FILLER,NO20,,,,1970,1,1353,,,,,,,,,5,1,47,,,20,NORSP/NORSP_20.wav,MAIN,k,MASTER,,You hear somebody spraying graffiti right around the corner.,0,,-999999,7,2222559,{SPACE},,2224529,You hear somebody spraying graffiti right around the corner.,NORSP/NORSP_20.wav,,k,k,,2226137,
29,20,English,right,French,female,48,NEAR/QUIET,,1,0,2,CRITICAL,2,You hear the baby crying in the crib right in front of you.,"In the day-care centre down the hall, you hear a baby crying.",DIFF,954,1,888,,,,,,,CRITICALS/FAR/CRITICAL_02_FAR.wav,,2,1,48,,CRITICALS/NEAR/CRITICAL_02_NEAR.wav,,,MAIN,j,MASTER,,You hear the baby crying in the crib right in front of you.,0,,-999999,7,2226677,{SPACE},,2227631,,CRITICALS/FAR/CRITICAL_02_FAR.wav,,j,j,,2228751,
30,32,English,right,Spanish,male,1,FAR/QUIET,,1,0,13,CRITICAL,13,You are using a hammer to pound a nail into the wall.,A construction worker down the hall pounds a nail into the wall.,SAME,3732,1,625,,,,,,,CRITICALS/FAR/CRITICAL_13_FAR.wav,,4,1,1,,CRITICALS/NEAR/CRITICAL_13_NEAR.wav,,,MAIN,j,MASTER,,A construction worker down the hall pounds a nail into the wall.,0,,-999999,3,1057798,{SPACE},,1061530,,CRITICALS/FAR/CRITICAL_13_FAR.wav,,j,j,,1062408,
30,32,English,right,Spanish,male,2,,Are you in a warehouse?,1,6136,,FILLER,NO24,,,,5738,1,463,,,,,,,,,5,1,2,,,24,NORSP/NORSP_24.wav,MAIN,k,MASTER,,"At the other end of the office, you notice a computer producing a loud beep.",0,,-999999,6,1062942,{SPACE},,1068680,"At the other end of the office, you notice a computer producing a loud beep.",NORSP/NORSP_24.wav,,k,k,,1069363,
30,32,English,right,Spanish,male,3,FAR/LOUD,,1,0,6,CRITICAL,6,"While you're touring the bell tower, the church bells start to ring.","In the neighboring town, the church bells are ringing.",DIFF,5863,1,798,,,,,,,CRITICALS/FAR/CRITICAL_06_FAR.wav,,3,1,3,,CRITICALS/NEAR/CRITICAL_06_NEAR.wav,,,MAIN,j,MASTER,,"In the neighboring town, the church bells are ringing.",0,,-999999,7,1076017,{SPACE},,1081880,,CRITICALS/NEAR/CRITICAL_06_NEAR.wav,,j,j,,1082905,
30,32,English,right,Spanish,male,4,,Are you in the mountains?,1,4631,,FILLER,NO16,,,,7012,1,645,,,,,,,,,5,1,4,,,16,NORSP/NORSP_16.wav,MAIN,k,MASTER,,You are hiking along the ridge - enjoying the sound of silence.,0,,-999999,6,1083440,{SPACE},,1090452,You are hiking along the ridge - enjoying the sound of silence.,NORSP/NORSP_16.wav,,k,k,,1091322,
30,32,English,right,Spanish,male,5,FAR/QUIET,,1,0,19,CRITICAL,19,The sheep walks up to you and bleats.,The sheep wanders to the other side of the hill from you and bleats.,SAME,8732,1,649,,,,,,,CRITICALS/FAR/CRITICAL_19_FAR.wav,,4,1,5,,CRITICALS/NEAR/CRITICAL_19_NEAR.wav,,,MAIN,j,MASTER,,The sheep wanders to the other side of the hill from you and bleats.,0,,-999999,7,1096475,{SPACE},,1105207,,CRITICALS/FAR/CRITICAL_19_FAR.wav,,j,j,,1106080,
30,32,English,right,Spanish,male,6,,Is the sound of the drill quiet?,1,4397,,FILLER,NO23,,,,5390,1,831,,,,,,,,,5,1,6,,,23,NORSP/NORSP_23.wav,MAIN,k,MASTER,,The sound of the dentist's drill is deafening.,0,,-999999,7,1106617,{SPACE},,1112007,The sound of the dentist's drill is deafening.,NORSP/NORSP_23.wav,,k,k,,1113059,
30,32,English,right,Spanish,male,7,,,1,0,,FILLER,NO07,,,,5809,1,585,,,,,,,,,5,1,7,,,7,NORSP/NORSP_07.wav,MAIN,k,MASTER,,"While washing the dishes, you turn on the garbage disposal.",0,,-999999,6,1117972,{SPACE},,1123781,"While washing the dishes, you turn on the garbage disposal.",NORSP/NORSP_07.wav,,k,k,,1124581,
30,32,English,right,Spanish,male,8,FAR/LOUD,Did you open a can of soda slowly?,1,5917,23,CRITICAL,23,You quickly open the can of soda.,"Across the bar, a man quickly opens a can of soda.",DIFF,2753,1,379,,,,,,,CRITICALS/FAR/CRITICAL_23_FAR.wav,,3,1,8,,CRITICALS/NEAR/CRITICAL_23_NEAR.wav,,,MAIN,j,MASTER,,"Across the bar, a man quickly opens a can of soda.",0,,-999999,7,1125116,{SPACE},,1127869,,CRITICALS/NEAR/CRITICAL_23_NEAR.wav,,j,j,,1128493,
