,index,response,rt,ppt_idx,accuracy,match,sent_condition,media_condition,item,object,list,ppt_id
1391,15,2,0.851,16,1,mismatch,b,a,17,Nail,2,2_16
1392,16,2,0.605,17,1,mismatch,b,a,17,Nail,2,2_17
1393,17,2,1.512,18,1,mismatch,b,a,17,Nail,2,2_18
1394,18,2,2.138,19,1,mismatch,b,a,17,Nail,2,2_19
1395,19,2,1.192,20,1,mismatch,b,a,17,Nail,2,2_20
1396,20,2,0.875,21,1,mismatch,b,a,17,Nail,2,2_21
1397,21,2,1.646,22,1,mismatch,b,a,17,Nail,2,2_22
1398,22,2,0.617,23,1,mismatch,b,a,17,Nail,2,2_23
1399,23,2,1.447,24,1,mismatch,b,a,17,Nail,2,2_24
1400,24,2,1.544,25,1,mismatch,b,a,17,Nail,2,2_25
1401,25,2,0.821,26,1,mismatch,b,a,17,Nail,2,2_26
1402,26,2,0.711,27,1,mismatch,b,a,17,Nail,2,2_27
1403,27,2,1.641,28,1,mismatch,b,a,17,Nail,2,2_28
1404,28,2,2.074,29,1,mismatch,b,a,17,Nail,2,2_29
1405,29,2,1.611,30,1,mismatch,b,a,17,Nail,2,2_30
1406,30,2,0.638,31,1,mismatch,b,a,17,Nail,2,2_31
1407,31,2,1.426,32,1,mismatch,b,a,17,Nail,2,2_32
1408,32,2,2.914,33,1,mismatch,b,a,17,Nail,2,2_33
1409,33,2,1.094,34,1,mismatch,b,a,17,Nail,2,2_34
1410,34,2,2.281,35,1,mismatch,b,a,17,Nail,2,2_35
1411,35,2,1.248,36,1,mismatch,b,a,17,Nail,2,2_36
1412,36,2,0.92,37,1,mismatch,b,a,17,Nail,2,2_37
1413,37,2,1.928,38,1,mismatch,b,a,17,Nail,2,2_38
1414,38,2,4.53,39,1,mismatch,b,a,17,Nail,2,2_39
1415,39,2,2.862,40,1,mismatch,b,a,17,Nail,2,2_40
1416,40,2,0.848,41,1,mismatch,b,a,17,Nail,2,2_41
1417,41,2,1.427,42,1,mismatch,b,a,17,Nail,2,2_42
1418,42,2,0.881,43,1,mismatch,b,a,17,Nail,2,2_43
1419,0,2,1.045,1,1,mismatch,a,b,24,Tire,2,2_1
1420,1,2,1.48,2,1,mismatch,a,b,24,Tire,2,2_2
1421,2,2,0.71,3,1,mismatch,a,b,24,Tire,2,2_3
1422,3,2,0.956,4,1,mismatch,a,b,24,Tire,2,2_4
1423,4,2,0.606,5,1,mismatch,a,b,24,Tire,2,2_5
1424,5,2,0.794,6,1,mismatch,a,b,24,Tire,2,2_6
1425,6,2,1.414,7,1,mismatch,a,b,24,Tire,2,2_7
1426,7,2,0.438,8,1,mismatch,a,b,24,Tire,2,2_8
1427,8,2,0.893,9,1,mismatch,a,b,24,Tire,2,2_9
1428,9,2,0.483,10,1,mismatch,a,b,24,Tire,2,2_10
1429,10,2,0.618,11,1,mismatch,a,b,24,Tire,2,2_11
1430,11,2,0.501,12,1,mismatch,a,b,24,Tire,2,2_12
1431,12,2,1.121,13,1,mismatch,a,b,24,Tire,2,2_13
1432,13,2,1.429,14,1,mismatch,a,b,24,Tire,2,2_14
1433,14,2,0.82,15,1,mismatch,a,b,24,Tire,2,2_15
1434,15,2,0.672,16,1,mismatch,a,b,24,Tire,2,2_16
1435,16,2,0.692,17,1,mismatch,a,b,24,Tire,2,2_17
1436,17,2,1.647,18,1,mismatch,a,b,24,Tire,2,2_18
1437,18,2,0.923,19,1,mismatch,a,b,24,Tire,2,2_19
1438,19,2,1.059,20,1,mismatch,a,b,24,Tire,2,2_20
1439,20,2,1.062,21,1,mismatch,a,b,24,Tire,2,2_21
1440,21,2,7.275,22,1,mismatch,a,b,24,Tire,2,2_22
1441,22,2,2.749,23,1,mismatch,a,b,24,Tire,2,2_23
1442,23,2,1.214,24,1,mismatch,a,b,24,Tire,2,2_24
1443,24,2,0.65,25,1,mismatch,a,b,24,Tire,2,2_25
1444,25,2,1.897,26,1,mismatch,a,b,24,Tire,2,2_26
1445,26,2,0.793,27,1,mismatch,a,b,24,Tire,2,2_27
1446,27,2,0.692,28,1,mismatch,a,b,24,Tire,2,2_28
1447,28,2,0.99,29,1,mismatch,a,b,24,Tire,2,2_29
1448,29,2,1.887,30,1,mismatch,a,b,24,Tire,2,2_30
1449,30,2,0.676,31,1,mismatch,a,b,24,Tire,2,2_31
1450,31,2,1.621,32,1,mismatch,a,b,24,Tire,2,2_32
1451,32,2,1.077,33,1,mismatch,a,b,24,Tire,2,2_33
1452,33,2,1.218,34,1,mismatch,a,b,24,Tire,2,2_34
1453,34,2,1.015,35,1,mismatch,a,b,24,Tire,2,2_35
1454,35,2,0.812,36,1,mismatch,a,b,24,Tire,2,2_36
1455,36,2,0.725,37,1,mismatch,a,b,24,Tire,2,2_37
1456,37,2,0.925,38,1,mismatch,a,b,24,Tire,2,2_38
1457,38,2,1.362,39,1,mismatch,a,b,24,Tire,2,2_39
1458,39,2,1.095,40,1,mismatch,a,b,24,Tire,2,2_40
1459,40,2,0.907,41,1,mismatch,a,b,24,Tire,2,2_41
1460,41,2,1.322,42,1,mismatch,a,b,24,Tire,2,2_42
1461,42,2,0.679,43,1,mismatch,a,b,24,Tire,2,2_43
1462,0,2,0.744,1,1,match,a,a,6,Broom,2,2_1
1463,1,2,0.566,2,1,match,a,a,6,Broom,2,2_2
1464,2,2,0.74,3,1,match,a,a,6,Broom,2,2_3
1465,3,2,0.685,4,1,match,a,a,6,Broom,2,2_4
1466,4,2,1.489,5,1,match,a,a,6,Broom,2,2_5
1467,5,2,0.912,6,1,match,a,a,6,Broom,2,2_6
1468,6,2,0.691,7,1,match,a,a,6,Broom,2,2_7
1469,7,2,1.516,8,1,match,a,a,6,Broom,2,2_8
1470,8,2,1.498,9,1,match,a,a,6,Broom,2,2_9
1471,9,2,0.522,10,1,match,a,a,6,Broom,2,2_10
1472,10,2,0.609,11,1,match,a,a,6,Broom,2,2_11
1473,11,2,0.854,12,1,match,a,a,6,Broom,2,2_12
1474,12,2,1.621,13,1,match,a,a,6,Broom,2,2_13
1475,13,2,1.54,14,1,match,a,a,6,Broom,2,2_14
1476,14,2,0.567,15,1,match,a,a,6,Broom,2,2_15
1477,15,2,1.266,16,1,match,a,a,6,Broom,2,2_16
1478,16,2,1.608,17,1,match,a,a,6,Broom,2,2_17
1479,17,2,1.523,18,1,match,a,a,6,Broom,2,2_18
1480,18,2,0.563,19,1,match,a,a,6,Broom,2,2_19
1481,19,2,0.993,20,1,match,a,a,6,Broom,2,2_20
1482,20,2,0.594,21,1,match,a,a,6,Broom,2,2_21
1483,21,2,1.347,22,1,match,a,a,6,Broom,2,2_22
1484,22,2,0.608,23,1,match,a,a,6,Broom,2,2_23
1485,23,2,1.111,24,1,match,a,a,6,Broom,2,2_24
1486,24,2,0.849,25,1,match,a,a,6,Broom,2,2_25
1487,25,2,1.188,26,1,match,a,a,6,Broom,2,2_26
1488,26,2,0.71,27,1,match,a,a,6,Broom,2,2_27
1489,27,2,0.441,28,1,match,a,a,6,Broom,2,2_28
1490,28,2,0.565,29,1,match,a,a,6,Broom,2,2_29
1491,29,2,0.771,30,1,match,a,a,6,Broom,2,2_30
1492,30,2,0.956,31,1,match,a,a,6,Broom,2,2_31
1493,31,2,0.715,32,1,match,a,a,6,Broom,2,2_32
1494,32,2,0.859,33,1,match,a,a,6,Broom,2,2_33
1495,33,2,2.041,34,1,match,a,a,6,Broom,2,2_34
1496,34,2,1.156,35,1,match,a,a,6,Broom,2,2_35
1497,35,2,0.889,36,1,match,a,a,6,Broom,2,2_36
1498,36,2,0.581,37,1,match,a,a,6,Broom,2,2_37
1499,37,2,1.282,38,1,match,a,a,6,Broom,2,2_38
1500,38,2,1.362,39,1,match,a,a,6,Broom,2,2_39
1501,39,2,0.815,40,1,match,a,a,6,Broom,2,2_40
1502,40,2,0.553,41,1,match,a,a,6,Broom,2,2_41
1503,41,2,1.297,42,1,match,a,a,6,Broom,2,2_42
1504,42,2,0.828,43,1,match,a,a,6,Broom,2,2_43
1505,0,2,0.984,1,1,match,b,b,7,Brush,2,2_1
1506,1,2,1.056,2,1,match,b,b,7,Brush,2,2_2
1507,2,2,0.732,3,1,match,b,b,7,Brush,2,2_3
1508,3,2,0.669,4,1,match,b,b,7,Brush,2,2_4
1509,4,2,1.661,5,1,match,b,b,7,Brush,2,2_5
1510,5,2,0.469,6,1,match,b,b,7,Brush,2,2_6
1511,6,2,0.782,7,1,match,b,b,7,Brush,2,2_7
1512,7,2,0.567,8,1,match,b,b,7,Brush,2,2_8
1513,8,2,0.944,9,1,match,b,b,7,Brush,2,2_9
1514,9,2,0.855,10,1,match,b,b,7,Brush,2,2_10
1515,10,2,0.541,11,1,match,b,b,7,Brush,2,2_11
1516,11,2,0.837,12,1,match,b,b,7,Brush,2,2_12
1517,12,2,0.815,13,1,match,b,b,7,Brush,2,2_13
1518,13,2,0.738,14,1,match,b,b,7,Brush,2,2_14
1519,14,2,0.472,15,1,match,b,b,7,Brush,2,2_15
1520,15,2,0.54,16,1,match,b,b,7,Brush,2,2_16
1521,16,2,0.538,17,1,match,b,b,7,Brush,2,2_17
1522,17,2,2.804,18,1,match,b,b,7,Brush,2,2_18
1523,18,2,0.684,19,1,match,b,b,7,Brush,2,2_19
1524,19,2,1.36,20,1,match,b,b,7,Brush,2,2_20
1525,20,2,0.625,21,1,match,b,b,7,Brush,2,2_21
1526,21,2,1.899,22,1,match,b,b,7,Brush,2,2_22
1527,22,2,1.302,23,1,match,b,b,7,Brush,2,2_23
1528,23,2,1.88,24,1,match,b,b,7,Brush,2,2_24
1529,24,2,0.593,25,1,match,b,b,7,Brush,2,2_25
1530,25,2,0.827,26,1,match,b,b,7,Brush,2,2_26
1531,26,2,0.752,27,1,match,b,b,7,Brush,2,2_27
1532,27,2,0.463,28,1,match,b,b,7,Brush,2,2_28
1533,28,2,1.974,29,1,match,b,b,7,Brush,2,2_29
1534,29,2,2.206,30,1,match,b,b,7,Brush,2,2_30
1535,30,2,0.693,31,1,match,b,b,7,Brush,2,2_31
1536,31,2,1.613,32,1,match,b,b,7,Brush,2,2_32
1537,32,2,0.956,33,1,match,b,b,7,Brush,2,2_33
1538,33,2,1.136,34,1,match,b,b,7,Brush,2,2_34
1539,34,2,2.407,35,1,match,b,b,7,Brush,2,2_35
1540,35,2,0.624,36,1,match,b,b,7,Brush,2,2_36
1541,36,2,0.841,37,1,match,b,b,7,Brush,2,2_37
1542,37,2,0.746,38,1,match,b,b,7,Brush,2,2_38
1543,38,2,1.501,39,1,match,b,b,7,Brush,2,2_39
1544,39,2,1.907,40,1,match,b,b,7,Brush,2,2_40
1545,40,2,0.833,41,1,match,b,b,7,Brush,2,2_41
1546,41,2,2.279,42,1,match,b,b,7,Brush,2,2_42
1547,42,2,0.528,43,1,match,b,b,7,Brush,2,2_43
1548,0,2,1.062,1,1,match,a,a,13,Guitar,2,2_1
1549,1,2,1.002,2,1,match,a,a,13,Guitar,2,2_2
1550,2,2,0.684,3,1,match,a,a,13,Guitar,2,2_3
1551,3,2,0.833,4,1,match,a,a,13,Guitar,2,2_4
1552,4,2,1.042,5,1,match,a,a,13,Guitar,2,2_5
1553,5,2,0.638,6,1,match,a,a,13,Guitar,2,2_6
1554,6,2,0.945,7,1,match,a,a,13,Guitar,2,2_7
1555,7,2,0.508,8,1,match,a,a,13,Guitar,2,2_8
1556,8,2,0.841,9,1,match,a,a,13,Guitar,2,2_9
1557,9,2,1.015,10,1,match,a,a,13,Guitar,2,2_10
1558,10,2,0.778,11,1,match,a,a,13,Guitar,2,2_11
1559,11,2,0.415,12,1,match,a,a,13,Guitar,2,2_12
1560,12,2,1.451,13,1,match,a,a,13,Guitar,2,2_13
1561,13,2,0.858,14,1,match,a,a,13,Guitar,2,2_14
1562,14,2,0.381,15,1,match,a,a,13,Guitar,2,2_15
1563,15,2,0.435,16,1,match,a,a,13,Guitar,2,2_16
1564,16,1,0.438,17,0,match,a,a,13,Guitar,2,2_17
1565,17,2,1.216,18,1,match,a,a,13,Guitar,2,2_18
1566,18,2,1.115,19,1,match,a,a,13,Guitar,2,2_19
1567,19,2,1.027,20,1,match,a,a,13,Guitar,2,2_20
1568,20,2,0.688,21,1,match,a,a,13,Guitar,2,2_21
1569,21,2,1.668,22,1,match,a,a,13,Guitar,2,2_22
1570,22,2,0.439,23,1,match,a,a,13,Guitar,2,2_23
1571,23,2,0.738,24,1,match,a,a,13,Guitar,2,2_24
1572,24,2,1.796,25,1,match,a,a,13,Guitar,2,2_25
1573,25,2,1.658,26,1,match,a,a,13,Guitar,2,2_26
1574,26,2,1.993,27,1,match,a,a,13,Guitar,2,2_27
1575,27,2,0.761,28,1,match,a,a,13,Guitar,2,2_28
1576,28,2,0.727,29,1,match,a,a,13,Guitar,2,2_29
1577,29,2,1.485,30,1,match,a,a,13,Guitar,2,2_30
1578,30,2,1.016,31,1,match,a,a,13,Guitar,2,2_31
1579,31,2,1.931,32,1,match,a,a,13,Guitar,2,2_32
1580,32,2,0.884,33,1,match,a,a,13,Guitar,2,2_33
1581,33,2,0.788,34,1,match,a,a,13,Guitar,2,2_34
1582,34,2,1.5,35,1,match,a,a,13,Guitar,2,2_35
1583,35,2,0.562,36,1,match,a,a,13,Guitar,2,2_36
1584,36,2,0.719,37,1,match,a,a,13,Guitar,2,2_37
1585,37,2,1.154,38,1,match,a,a,13,Guitar,2,2_38
1586,38,2,1.168,39,1,match,a,a,13,Guitar,2,2_39
1587,39,2,1.248,40,1,match,a,a,13,Guitar,2,2_40
1588,40,2,0.458,41,1,match,a,a,13,Guitar,2,2_41
1589,41,2,0.856,42,1,match,a,a,13,Guitar,2,2_42
1590,42,2,0.477,43,1,match,a,a,13,Guitar,2,2_43
1591,0,2,0.699,1,1,match,b,b,15,Iron,2,2_1
1592,1,2,0.766,2,1,match,b,b,15,Iron,2,2_2
1593,2,1,1.106,3,0,match,b,b,15,Iron,2,2_3
1594,3,2,0.819,4,1,match,b,b,15,Iron,2,2_4
1595,4,2,1.243,5,1,match,b,b,15,Iron,2,2_5
1596,5,2,0.873,6,1,match,b,b,15,Iron,2,2_6
1597,6,2,1.275,7,1,match,b,b,15,Iron,2,2_7
1598,7,2,1.508,8,1,match,b,b,15,Iron,2,2_8
1599,8,2,0.454,9,1,match,b,b,15,Iron,2,2_9
1600,9,2,0.737,10,1,match,b,b,15,Iron,2,2_10
1601,10,2,0.49,11,1,match,b,b,15,Iron,2,2_11
1602,11,2,0.853,12,1,match,b,b,15,Iron,2,2_12
1603,12,2,1.023,13,1,match,b,b,15,Iron,2,2_13
1604,13,2,2.294,14,1,match,b,b,15,Iron,2,2_14
1605,14,2,0.531,15,1,match,b,b,15,Iron,2,2_15
1606,15,2,0.513,16,1,match,b,b,15,Iron,2,2_16
1607,16,2,0.616,17,1,match,b,b,15,Iron,2,2_17
1608,17,2,0.877,18,1,match,b,b,15,Iron,2,2_18
1609,18,2,0.74,19,1,match,b,b,15,Iron,2,2_19
1610,19,2,1.113,20,1,match,b,b,15,Iron,2,2_20
1611,20,2,1.062,21,1,match,b,b,15,Iron,2,2_21
1612,21,2,2.309,22,1,match,b,b,15,Iron,2,2_22
1613,22,1,0.708,23,0,match,b,b,15,Iron,2,2_23
1614,23,2,1.484,24,1,match,b,b,15,Iron,2,2_24
1615,24,2,0.718,25,1,match,b,b,15,Iron,2,2_25
1616,25,2,0.764,26,1,match,b,b,15,Iron,2,2_26
1617,26,2,0.813,27,1,match,b,b,15,Iron,2,2_27
1618,27,2,0.908,28,1,match,b,b,15,Iron,2,2_28
1619,28,2,5.745,29,1,match,b,b,15,Iron,2,2_29
1620,29,2,1.638,30,1,match,b,b,15,Iron,2,2_30
1621,30,2,0.71,31,1,match,b,b,15,Iron,2,2_31
1622,31,2,1.539,32,1,match,b,b,15,Iron,2,2_32
1623,32,2,0.973,33,1,match,b,b,15,Iron,2,2_33
1624,33,2,0.849,34,1,match,b,b,15,Iron,2,2_34
1625,34,2,1.687,35,1,match,b,b,15,Iron,2,2_35
1626,35,2,0.656,36,1,match,b,b,15,Iron,2,2_36
1627,36,2,0.465,37,1,match,b,b,15,Iron,2,2_37
1628,37,2,0.567,38,1,match,b,b,15,Iron,2,2_38
1629,38,2,0.596,39,1,match,b,b,15,Iron,2,2_39
1630,39,2,1.012,40,1,match,b,b,15,Iron,2,2_40
1631,40,2,0.537,41,1,match,b,b,15,Iron,2,2_41
1632,41,2,1.461,42,1,match,b,b,15,Iron,2,2_42
1633,42,2,1.673,43,1,match,b,b,15,Iron,2,2_43
1634,0,2,0.859,1,1,match,a,a,21,Salt,2,2_1
1635,1,2,1.099,2,1,match,a,a,21,Salt,2,2_2
1636,2,2,0.579,3,1,match,a,a,21,Salt,2,2_3
1637,3,2,0.655,4,1,match,a,a,21,Salt,2,2_4
1638,4,2,1.215,5,1,match,a,a,21,Salt,2,2_5
1639,5,2,0.96,6,1,match,a,a,21,Salt,2,2_6
1640,6,2,0.817,7,1,match,a,a,21,Salt,2,2_7
1641,7,2,0.42,8,1,match,a,a,21,Salt,2,2_8
1642,8,2,1.059,9,1,match,a,a,21,Salt,2,2_9
1643,9,2,0.811,10,1,match,a,a,21,Salt,2,2_10
1644,10,2,0.437,11,1,match,a,a,21,Salt,2,2_11
1645,11,2,1.958,12,1,match,a,a,21,Salt,2,2_12
1646,12,2,1.046,13,1,match,a,a,21,Salt,2,2_13
1647,13,2,1.111,14,1,match,a,a,21,Salt,2,2_14
1648,14,2,0.372,15,1,match,a,a,21,Salt,2,2_15
1649,15,2,0.469,16,1,match,a,a,21,Salt,2,2_16
1650,16,2,0.626,17,1,match,a,a,21,Salt,2,2_17
1651,17,2,2.114,18,1,match,a,a,21,Salt,2,2_18
1652,18,2,0.741,19,1,match,a,a,21,Salt,2,2_19
1653,19,2,0.956,20,1,match,a,a,21,Salt,2,2_20
1654,20,2,0.719,21,1,match,a,a,21,Salt,2,2_21
1655,21,2,1.691,22,1,match,a,a,21,Salt,2,2_22
1656,22,2,1.597,23,1,match,a,a,21,Salt,2,2_23
1657,23,2,0.98,24,1,match,a,a,21,Salt,2,2_24
1658,24,2,0.732,25,1,match,a,a,21,Salt,2,2_25
1659,25,2,1.849,26,1,match,a,a,21,Salt,2,2_26
1660,26,2,0.751,27,1,match,a,a,21,Salt,2,2_27
1661,27,2,0.859,28,1,match,a,a,21,Salt,2,2_28
1662,28,2,0.829,29,1,match,a,a,21,Salt,2,2_29
1663,29,2,1.823,30,1,match,a,a,21,Salt,2,2_30
1664,30,2,0.719,31,1,match,a,a,21,Salt,2,2_31
1665,31,2,1.667,32,1,match,a,a,21,Salt,2,2_32
1666,32,2,0.891,33,1,match,a,a,21,Salt,2,2_33
1667,33,2,0.58,34,1,match,a,a,21,Salt,2,2_34
1668,34,2,1.359,35,1,match,a,a,21,Salt,2,2_35
1669,35,2,0.686,36,1,match,a,a,21,Salt,2,2_36
1670,36,2,0.599,37,1,match,a,a,21,Salt,2,2_37
1671,37,2,0.731,38,1,match,a,a,21,Salt,2,2_38
1672,38,2,1.917,39,1,match,a,a,21,Salt,2,2_39
1673,39,2,2.048,40,1,match,a,a,21,Salt,2,2_40
1674,40,2,0.509,41,1,match,a,a,21,Salt,2,2_41
1675,41,2,1.391,42,1,match,a,a,21,Salt,2,2_42
1676,42,2,0.868,43,1,match,a,a,21,Salt,2,2_43
1677,0,2,0.89,1,1,match,b,b,22,Scissors,2,2_1
1678,1,1,0.913,2,0,match,b,b,22,Scissors,2,2_2
1679,2,2,0.686,3,1,match,b,b,22,Scissors,2,2_3
1680,3,2,0.884,4,1,match,b,b,22,Scissors,2,2_4
1681,4,2,1.135,5,1,match,b,b,22,Scissors,2,2_5
1682,5,2,0.863,6,1,match,b,b,22,Scissors,2,2_6
1683,6,2,0.674,7,1,match,b,b,22,Scissors,2,2_7
1684,7,2,0.497,8,1,match,b,b,22,Scissors,2,2_8
1685,8,2,1.558,9,1,match,b,b,22,Scissors,2,2_9
1686,9,2,0.484,10,1,match,b,b,22,Scissors,2,2_10
1687,10,2,0.78,11,1,match,b,b,22,Scissors,2,2_11
1688,11,2,0.401,12,1,match,b,b,22,Scissors,2,2_12
1689,12,2,1.015,13,1,match,b,b,22,Scissors,2,2_13
1690,13,1,3.659,14,0,match,b,b,22,Scissors,2,2_14
1691,14,2,0.954,15,1,match,b,b,22,Scissors,2,2_15
1692,15,2,0.513,16,1,match,b,b,22,Scissors,2,2_16
1693,16,2,0.787,17,1,match,b,b,22,Scissors,2,2_17
1694,17,2,16.253,18,1,match,b,b,22,Scissors,2,2_18
1695,18,2,0.762,19,1,match,b,b,22,Scissors,2,2_19
1696,19,2,0.86,20,1,match,b,b,22,Scissors,2,2_20
1697,20,1,1.172,21,0,match,b,b,22,Scissors,2,2_21
1698,21,2,1.186,22,1,match,b,b,22,Scissors,2,2_22
1699,22,2,1.138,23,1,match,b,b,22,Scissors,2,2_23
1700,23,2,1.049,24,1,match,b,b,22,Scissors,2,2_24
1701,24,2,0.97,25,1,match,b,b,22,Scissors,2,2_25
1702,25,2,1.696,26,1,match,b,b,22,Scissors,2,2_26
1703,26,2,1.491,27,1,match,b,b,22,Scissors,2,2_27
1704,27,1,0.997,28,0,match,b,b,22,Scissors,2,2_28
1705,28,2,1.204,29,1,match,b,b,22,Scissors,2,2_29
1706,29,2,1.298,30,1,match,b,b,22,Scissors,2,2_30
1707,30,2,2.328,31,1,match,b,b,22,Scissors,2,2_31
1708,31,2,2.105,32,1,match,b,b,22,Scissors,2,2_32
1709,32,2,0.538,33,1,match,b,b,22,Scissors,2,2_33
1710,33,2,0.527,34,1,match,b,b,22,Scissors,2,2_34
1711,34,2,1.422,35,1,match,b,b,22,Scissors,2,2_35
1712,35,2,0.375,36,1,match,b,b,22,Scissors,2,2_36
1713,36,2,0.696,37,1,match,b,b,22,Scissors,2,2_37
1714,37,2,1.15,38,1,match,b,b,22,Scissors,2,2_38
1715,38,2,0.902,39,1,match,b,b,22,Scissors,2,2_39
1716,39,2,1.232,40,1,match,b,b,22,Scissors,2,2_40
1717,40,2,0.594,41,1,match,b,b,22,Scissors,2,2_41
1718,41,2,0.999,42,1,match,b,b,22,Scissors,2,2_42
1719,42,2,0.828,43,1,match,b,b,22,Scissors,2,2_43
1720,0,2,0.688,1,1,match,a,a,3,Book,2,2_1
1721,1,2,1.191,2,1,match,a,a,3,Book,2,2_2
1722,2,2,0.966,3,1,match,a,a,3,Book,2,2_3
1723,3,2,0.675,4,1,match,a,a,3,Book,2,2_4
1724,4,2,1.077,5,1,match,a,a,3,Book,2,2_5
1725,5,2,0.557,6,1,match,a,a,3,Book,2,2_6
1726,6,2,0.887,7,1,match,a,a,3,Book,2,2_7
1727,7,2,0.573,8,1,match,a,a,3,Book,2,2_8
1728,8,2,1.107,9,1,match,a,a,3,Book,2,2_9
1729,9,2,0.568,10,1,match,a,a,3,Book,2,2_10
1730,10,2,0.445,11,1,match,a,a,3,Book,2,2_11
1731,11,2,0.697,12,1,match,a,a,3,Book,2,2_12
1732,12,2,0.884,13,1,match,a,a,3,Book,2,2_13
1733,13,2,1.324,14,1,match,a,a,3,Book,2,2_14
1734,14,2,0.492,15,1,match,a,a,3,Book,2,2_15
1735,15,2,0.436,16,1,match,a,a,3,Book,2,2_16
1736,16,2,0.497,17,1,match,a,a,3,Book,2,2_17
1737,17,2,2.241,18,1,match,a,a,3,Book,2,2_18
1738,18,2,1.989,19,1,match,a,a,3,Book,2,2_19
1739,19,2,0.824,20,1,match,a,a,3,Book,2,2_20
1740,20,2,0.61,21,1,match,a,a,3,Book,2,2_21
1741,21,2,1.242,22,1,match,a,a,3,Book,2,2_22
1742,22,2,1.184,23,1,match,a,a,3,Book,2,2_23
1743,23,2,0.898,24,1,match,a,a,3,Book,2,2_24
1744,24,2,0.544,25,1,match,a,a,3,Book,2,2_25
1745,25,2,1.036,26,1,match,a,a,3,Book,2,2_26
1746,26,2,0.8,27,1,match,a,a,3,Book,2,2_27
1747,27,2,0.445,28,1,match,a,a,3,Book,2,2_28
1748,28,2,0.596,29,1,match,a,a,3,Book,2,2_29
1749,29,2,1.041,30,1,match,a,a,3,Book,2,2_30
1750,30,2,1.709,31,1,match,a,a,3,Book,2,2_31
1751,31,2,1.836,32,1,match,a,a,3,Book,2,2_32
1752,32,2,0.609,33,1,match,a,a,3,Book,2,2_33
1753,33,2,0.787,34,1,match,a,a,3,Book,2,2_34
1754,34,2,1.046,35,1,match,a,a,3,Book,2,2_35
1755,35,2,0.515,36,1,match,a,a,3,Book,2,2_36
1756,36,2,0.66,37,1,match,a,a,3,Book,2,2_37
1757,37,2,0.716,38,1,match,a,a,3,Book,2,2_38
1758,38,2,1.755,39,1,match,a,a,3,Book,2,2_39
1759,39,2,1.754,40,1,match,a,a,3,Book,2,2_40
1760,40,2,1.072,41,1,match,a,a,3,Book,2,2_41
1761,41,2,1.191,42,1,match,a,a,3,Book,2,2_42
1762,42,2,0.915,43,1,match,a,a,3,Book,2,2_43
1763,0,2,0.81,1,1,match,b,b,4,Bottle,2,2_1
1764,1,2,0.992,2,1,match,b,b,4,Bottle,2,2_2
1765,2,2,0.63,3,1,match,b,b,4,Bottle,2,2_3
1766,3,2,0.811,4,1,match,b,b,4,Bottle,2,2_4
1767,4,2,1.067,5,1,match,b,b,4,Bottle,2,2_5
1768,5,2,0.611,6,1,match,b,b,4,Bottle,2,2_6
1769,6,2,1.209,7,1,match,b,b,4,Bottle,2,2_7
1770,7,2,0.562,8,1,match,b,b,4,Bottle,2,2_8
1771,8,2,1.033,9,1,match,b,b,4,Bottle,2,2_9
1772,9,2,0.955,10,1,match,b,b,4,Bottle,2,2_10
1773,10,2,0.595,11,1,match,b,b,4,Bottle,2,2_11
1774,11,2,0.584,12,1,match,b,b,4,Bottle,2,2_12
1775,12,2,1.502,13,1,match,b,b,4,Bottle,2,2_13
1776,13,1,2.288,14,0,match,b,b,4,Bottle,2,2_14
1777,14,2,0.723,15,1,match,b,b,4,Bottle,2,2_15
1778,15,2,1.204,16,1,match,b,b,4,Bottle,2,2_16
1779,16,2,0.503,17,1,match,b,b,4,Bottle,2,2_17
1780,17,1,1.736,18,0,match,b,b,4,Bottle,2,2_18
1781,18,2,0.78,19,1,match,b,b,4,Bottle,2,2_19
1782,19,2,2.14,20,1,match,b,b,4,Bottle,2,2_20
1783,20,2,1.125,21,1,match,b,b,4,Bottle,2,2_21
1784,21,2,2.208,22,1,match,b,b,4,Bottle,2,2_22
1785,22,2,2.428,23,1,match,b,b,4,Bottle,2,2_23
1786,23,2,1.179,24,1,match,b,b,4,Bottle,2,2_24
1787,24,2,2.541,25,1,match,b,b,4,Bottle,2,2_25
1788,25,2,2.98,26,1,match,b,b,4,Bottle,2,2_26
1789,26,2,0.797,27,1,match,b,b,4,Bottle,2,2_27
1790,27,2,2.507,28,1,match,b,b,4,Bottle,2,2_28
1791,28,2,0.896,29,1,match,b,b,4,Bottle,2,2_29
1792,29,2,2.527,30,1,match,b,b,4,Bottle,2,2_30
1793,30,2,1.103,31,1,match,b,b,4,Bottle,2,2_31
1794,31,2,0.588,32,1,match,b,b,4,Bottle,2,2_32
1795,32,2,1.012,33,1,match,b,b,4,Bottle,2,2_33
1796,33,2,0.65,34,1,match,b,b,4,Bottle,2,2_34
1797,34,2,1.5,35,1,match,b,b,4,Bottle,2,2_35
1798,35,2,0.531,36,1,match,b,b,4,Bottle,2,2_36
1799,36,2,1.975,37,1,match,b,b,4,Bottle,2,2_37
1800,37,2,0.56,38,1,match,b,b,4,Bottle,2,2_38
1801,38,2,1.311,39,1,match,b,b,4,Bottle,2,2_39
1802,39,2,1.224,40,1,match,b,b,4,Bottle,2,2_40
1803,40,2,1.56,41,1,match,b,b,4,Bottle,2,2_41
